h3_cell,hour,day_of_week,is_weekend,is_peak_hour,total_violations,aggregated_severity,mean_latitude,mean_longitude,is_hotspot
8860145845fffff,3,1,0,0,9,18.0,12.988989,77.53770693333334,0
8860145845fffff,3,2,0,0,1,2.0,12.9876459,77.5384837,0
8860145845fffff,3,3,0,0,3,6.0,12.987908133333333,77.53765286666668,0
8860145845fffff,3,6,1,0,1,2.0,12.98785,77.537472,0
8860145845fffff,4,0,0,0,1,2.0,12.9878533,77.5377721,0
8860145845fffff,4,1,0,0,2,4.0,12.987387649999999,77.53712815,0
8860145845fffff,4,4,0,0,3,6.0,12.9879891,77.53780433333334,0
8860145845fffff,5,1,0,0,5,10.0,12.9879127,77.53742367999999,0
8860145845fffff,5,2,0,0,3,6.0,12.987781566666667,77.53811813333334,0
8860145845fffff,5,3,0,0,8,16.0,12.988161975,77.5373770125,0
8860145845fffff,5,5,1,0,2,4.0,12.9893386,77.53778355,0
8860145845fffff,6,1,0,0,1,2.0,12.988138474441763,77.53749221020061,0
8860145845fffff,6,2,0,0,5,10.0,12.988245979999999,77.53745984,0
8860145845fffff,6,3,0,0,1,2.0,12.9877378,77.5374175,0
8860145845fffff,7,2,0,0,1,2.0,12.9881071,77.5374577,0
8860145845fffff,7,3,0,0,1,2.0,12.9878439,77.5380772,0
8860145845fffff,7,4,0,0,3,10.0,12.988397433333333,77.53780373333333,0
8860145845fffff,7,6,1,0,1,2.0,12.9879669,77.5372,0
8860145845fffff,8,0,0,1,10,20.0,12.9886664,77.53760697999999,1
8860145845fffff,8,2,0,1,3,6.0,12.987511,77.53744763333334,0
8860145845fffff,8,4,0,1,4,8.0,12.9865465,77.537354625,0
8860145845fffff,9,0,0,1,1,2.0,12.987794,77.5373561,0
8860145845fffff,9,1,0,1,4,8.0,12.987303725,77.53741345,0
8860145845fffff,9,2,0,1,22,44.0,12.98635700909091,77.53725085454545,1
8860145845fffff,9,3,0,1,10,20.0,12.988055769999999,77.53764711,1
8860145845fffff,9,4,0,1,1,2.0,12.9878733,77.5380854,0
8860145845fffff,9,5,1,1,1,2.0,12.9879067,77.5376833,0
8860145845fffff,10,0,0,1,5,10.0,12.98847288,77.53758602,0
8860145845fffff,10,1,0,1,1,2.0,12.9884639,77.5375241,0
8860145845fffff,10,2,0,1,14,28.0,12.987272821428572,77.53735532857142,1
8860145845fffff,10,3,0,1,9,24.0,12.9886212,77.53756622222221,1
8860145845fffff,10,4,0,1,6,16.0,12.988308366666667,77.53765441666667,0
8860145845fffff,10,5,1,1,3,6.0,12.9877321,77.53792399999999,0
8860145845fffff,10,6,1,1,4,8.0,12.9880159,77.5379614,0
8860145845fffff,11,0,0,1,1,2.0,12.987821,77.5379842,0
8860145845fffff,11,1,0,1,4,8.0,12.988959975,77.537707375,0
8860145845fffff,11,2,0,1,12,24.0,12.987302333333334,77.53736796666666,1
8860145845fffff,11,3,0,1,1,2.0,12.9881583,77.5374706,0
8860145845fffff,11,4,0,1,16,32.0,12.988267050000001,77.53761735,1
8860145845fffff,11,5,1,1,5,10.0,12.987318786,77.53753391778079,0
8860145845fffff,12,0,0,1,9,18.0,12.9880417,77.53673673333333,0
8860145845fffff,12,1,0,1,1,6.0,12.9878459,77.5373797,0
8860145845fffff,12,2,0,1,6,12.0,12.988046833333334,77.53760511666667,0
8860145845fffff,12,3,0,1,1,2.0,12.987792,77.5374777,0
8860145845fffff,12,4,0,1,6,12.0,12.98800645,77.53746433333333,0
8860145845fffff,12,5,1,1,1,2.0,12.9896411,77.5378921,0
8860145845fffff,13,0,0,0,6,12.0,12.987980233333333,77.53702538333333,0
8860145845fffff,13,5,1,0,3,6.0,12.9881916,77.53745466666668,0
8860145845fffff,14,0,0,0,3,6.0,12.9883819,77.53755823333334,0
8860145845fffff,14,3,0,0,1,6.0,12.9879836,77.5373291,0
8860145845fffff,14,5,1,0,3,6.0,12.988707166666666,77.53766976666667,0
8860145847fffff,2,0,0,0,1,2.0,12.98546,77.5268383,0
8860145847fffff,2,6,1,0,2,4.0,12.9837865,77.52919,0
8860145847fffff,3,5,1,0,1,2.0,12.983895847523634,77.52872076,0
8860145847fffff,4,2,0,0,1,2.0,12.9856325,77.5268698,0
8860145847fffff,4,3,0,0,1,2.0,12.9848639,77.5279015,0
8860145847fffff,5,1,0,0,1,2.0,12.983874648500828,77.52879024,0
8860145847fffff,5,4,0,0,1,6.0,12.9851707,77.5240947,0
8860145847fffff,6,5,1,0,1,2.0,12.9857781,77.5264639,0
8860145847fffff,6,6,1,0,1,10.0,12.9857373,77.5265752,0
8860145847fffff,7,3,0,0,1,2.0,12.9850841,77.5241917,0
8860145847fffff,9,0,0,1,1,2.0,12.9853887,77.5268774,0
8860145847fffff,9,3,0,1,2,4.0,12.983644550000001,77.5294131,0
8860145847fffff,10,3,0,1,4,8.0,12.984692375,77.5279339,0
8860145847fffff,10,6,1,1,1,2.0,12.985424198883292,77.52506887920721,0
8860145847fffff,11,2,0,1,2,4.0,12.9846227,77.52607665,0
8860145847fffff,11,6,1,1,2,4.0,12.9851216,77.5272355,0
8860145847fffff,12,0,0,1,10,20.0,12.983781364208673,77.52911295859913,1
8860145847fffff,12,1,0,1,2,4.0,12.984274997012331,77.5283891603531,0
8860145847fffff,12,3,0,1,1,2.0,12.985232808655503,77.52726048781591,0
8860145847fffff,12,5,1,1,1,2.0,12.9855025,77.5268211,0
8860145847fffff,13,2,0,0,1,2.0,12.9830396,77.5302615,0
8860145847fffff,13,3,0,0,1,2.0,12.9836102,77.5292772,0
8860145847fffff,13,4,0,0,1,2.0,12.98404459756385,77.52858993155769,0
8860145849fffff,1,1,0,0,3,6.0,12.9725445,77.53788526666666,0
8860145849fffff,1,2,0,0,3,6.0,12.971681537701029,77.53779628596683,0
8860145849fffff,1,3,0,0,1,2.0,12.9722993,77.5379862,0
8860145849fffff,1,4,0,0,33,67.0,12.971082975757577,77.53692892424242,1
8860145849fffff,1,5,1,0,3,6.0,12.972335933333333,77.53777353333334,0
8860145849fffff,1,6,1,0,3,6.0,12.970666124313789,77.53719281440125,0
8860145849fffff,2,0,0,0,4,8.0,12.96679565,77.53563605,0
8860145849fffff,2,2,0,0,1,2.0,12.971877644535969,77.53767863204162,0
8860145849fffff,2,3,0,0,6,16.0,12.968709716666666,77.53683086666668,0
8860145849fffff,2,4,0,0,2,4.0,12.9717014,77.53738475,0
8860145849fffff,2,5,1,0,4,8.0,12.96975325,77.53675935,0
8860145849fffff,2,6,1,0,2,4.0,12.969833917772199,77.53696794999999,0
8860145849fffff,3,0,0,0,9,18.0,12.970768733333333,77.5371927,0
8860145849fffff,3,1,0,0,7,14.0,12.970300871428572,77.53727634285714,0
8860145849fffff,3,2,0,0,16,32.0,12.96965656875,77.53691505,1
8860145849fffff,3,3,0,0,23,48.0,12.970865839130434,77.5370561173913,1
8860145849fffff,3,4,0,0,17,34.0,12.96798531764706,77.53666654705883,1
8860145849fffff,3,5,1,0,2,4.0,12.9704984,77.5372068,0
8860145849fffff,3,6,1,0,9,18.0,12.971592188888888,77.53737438888888,0
8860145849fffff,4,0,0,0,6,12.0,12.970194933333334,77.53695615,0
8860145849fffff,4,1,0,0,13,26.0,12.969202346153846,77.53726951538462,1
8860145849fffff,4,2,0,0,10,20.0,12.968642030000002,77.53710345,1
8860145849fffff,4,3,0,0,21,56.0,12.969675195238096,77.53677274761905,1
8860145849fffff,4,4,0,0,6,12.0,12.967736350000001,77.53602548333333,0
8860145849fffff,4,5,1,0,1,2.0,12.9686467,77.53696,0
8860145849fffff,4,6,1,0,23,46.0,12.969212791304347,77.53661175652174,1
8860145849fffff,5,0,0,0,9,18.0,12.971884133333333,77.53764451111111,0
8860145849fffff,5,1,0,0,4,8.0,12.968416975,77.536880725,0
8860145849fffff,5,2,0,0,17,34.0,12.969131515371746,77.53736177160486,1
8860145849fffff,5,3,0,0,10,20.0,12.9692747,77.53684181999999,1
8860145849fffff,5,4,0,0,2,4.0,12.9688531,77.53662374999999,0
8860145849fffff,5,5,1,0,10,20.0,12.9703159,77.53731939000001,1
8860145849fffff,5,6,1,0,3,6.0,12.969342766666665,77.53700373333334,0
8860145849fffff,6,0,0,0,8,16.0,12.967400875,77.53578756249999,0
8860145849fffff,6,1,0,0,12,24.0,12.968503208333333,77.53716325,1
8860145849fffff,6,2,0,0,4,8.0,12.969758174999999,77.53688715,0
8860145849fffff,6,3,0,0,1,2.0,12.9685504,77.5373973,0
8860145849fffff,6,5,1,0,7,14.0,12.970573885714286,77.5371022,0
8860145849fffff,7,1,0,0,6,12.0,12.968586233333333,77.5372494,0
8860145849fffff,7,2,0,0,5,10.0,12.971932140000002,77.53790305999999,0
8860145849fffff,7,3,0,0,8,16.0,12.9725631,77.5379211625,0
8860145849fffff,7,4,0,0,4,8.0,12.970912550000001,77.53671125,0
8860145849fffff,7,5,1,0,5,10.0,12.96816524,77.53680005999999,0
8860145849fffff,7,6,1,0,2,4.0,12.9717464,77.5374564,0
8860145849fffff,8,0,0,1,1,2.0,12.9715832,77.537915,0
8860145849fffff,8,1,0,1,2,4.0,12.9675453,77.5360388,0
8860145849fffff,8,2,0,1,4,8.0,12.97238915,77.537814075,0
8860145849fffff,8,3,0,1,5,10.0,12.97050466,77.53701514,0
8860145849fffff,8,4,0,1,17,34.0,12.96848315882353,77.5368834117647,1
8860145849fffff,8,5,1,1,25,76.0,12.969073291524278,77.53667394560043,1
8860145849fffff,8,6,1,1,2,8.0,12.9703519,77.53689845,0
8860145849fffff,9,0,0,1,15,34.0,12.967724406666667,77.5359387,1
8860145849fffff,9,3,0,1,39,78.0,12.97160174102564,77.53771174615385,1
8860145849fffff,9,4,0,1,8,16.0,12.9684931375,77.53726950000001,0
8860145849fffff,9,5,1,1,10,24.0,12.96859732,77.53727605,1
8860145849fffff,9,6,1,1,22,52.0,12.969595045454547,77.53645879545455,1
8860145849fffff,10,0,0,1,13,26.0,12.97228530517145,77.53808897047612,1
8860145849fffff,10,1,0,1,19,40.0,12.969067836842106,77.53645109473683,1
8860145849fffff,10,2,0,1,15,30.0,12.968644726666668,77.53628288666667,1
8860145849fffff,10,3,0,1,51,102.0,12.971150350980391,77.53747184117647,1
8860145849fffff,10,4,0,1,12,29.0,12.969887366666667,77.53684228333333,1
8860145849fffff,10,5,1,1,15,36.0,12.970038966666667,77.53699968,1
8860145849fffff,10,6,1,1,17,38.0,12.9707094,77.53713024117647,1
8860145849fffff,11,0,0,1,14,28.0,12.970218864285714,77.53710327857142,1
8860145849fffff,11,1,0,1,16,36.0,12.96891974375,77.53645826875,1
8860145849fffff,11,2,0,1,12,24.0,12.970177375,77.53697298333334,1
8860145849fffff,11,3,0,1,13,30.0,12.970527038461539,77.5372546076923,1
8860145849fffff,11,4,0,1,18,36.0,12.968392183333332,77.53679242222222,1
8860145849fffff,11,5,1,1,22,45.0,12.96880441415119,77.53653939625305,1
8860145849fffff,11,6,1,1,24,53.0,12.969543441666666,77.53683070416666,1
8860145849fffff,12,0,0,1,11,22.0,12.968907063636363,77.53639636363636,1
8860145849fffff,12,2,0,1,5,23.0,12.9690606,77.53654774,1
8860145849fffff,12,3,0,1,8,20.0,12.967802375,77.535944375,1
8860145849fffff,12,4,0,1,2,16.0,12.967617650000001,77.53620175,0
8860145849fffff,12,5,1,1,13,27.0,12.971673115384617,77.53740376153846,1
8860145849fffff,12,6,1,1,5,10.0,12.9676371,77.53611306,0
8860145849fffff,13,2,0,0,1,2.0,12.9756964,77.5351436,0
8860145849fffff,13,3,0,0,2,4.0,12.96969585,77.5369347,0
8860145849fffff,13,5,1,0,1,6.0,12.9717436,77.5378178,0
8860145849fffff,13,6,1,0,1,2.0,12.9674805,77.5362023,0
886014584bfffff,1,3,0,0,1,2.0,12.9720089,77.5274237,0
886014584bfffff,2,1,0,0,5,10.0,12.97407214,77.52985836,0
886014584bfffff,2,3,0,0,1,2.0,12.9718529,77.5280289,0
886014584bfffff,3,3,0,0,2,4.0,12.971952,77.52703,0
886014584dfffff,2,1,0,0,1,2.0,12.9800172,77.538234,0
886014584dfffff,2,2,0,0,2,4.0,12.9784437,77.54357985,0
886014584dfffff,2,3,0,0,3,6.0,12.979499733333332,77.53952616666668,0
886014584dfffff,3,0,0,0,4,8.0,12.978403375,77.543494725,0
886014584dfffff,3,3,0,0,4,8.0,12.978894,77.54170155,0
886014584dfffff,3,5,1,0,2,4.0,12.97924565,77.541,0
886014584dfffff,3,6,1,0,11,34.0,12.978672163636363,77.54218288181818,1
886014584dfffff,4,0,0,0,4,8.0,12.978500400000001,77.543004675,0
886014584dfffff,4,1,0,0,6,12.0,12.980039916666668,77.53836735,0
886014584dfffff,4,2,0,0,7,14.0,12.979158071428571,77.54072895714286,0
886014584dfffff,4,4,0,0,2,4.0,12.9784944,77.54314550000001,0
886014584dfffff,4,5,1,0,1,2.0,12.978414,77.5436697,0
886014584dfffff,4,6,1,0,11,22.0,12.978536336363636,77.54293484545454,1
886014584dfffff,5,1,0,0,2,4.0,12.9797152,77.5398072,0
886014584dfffff,5,2,0,0,1,2.0,12.9785696,77.5428504,0
886014584dfffff,5,3,0,0,4,8.0,12.978534,77.542740175,0
886014584dfffff,5,4,0,0,4,8.0,12.978496888944834,77.5425051695413,0
886014584dfffff,5,5,1,0,6,12.0,12.97816655,77.54128735,0
886014584dfffff,6,2,0,0,1,2.0,12.9784403,77.5434071,0
886014584dfffff,6,6,1,0,2,4.0,12.9784544,77.5435055,0
886014584dfffff,7,1,0,0,4,8.0,12.978473675,77.543074875,0
886014584dfffff,7,3,0,0,6,12.0,12.978701749999999,77.5416469,0
886014584dfffff,7,6,1,0,8,16.0,12.97864895,77.5425358875,0
886014584dfffff,8,2,0,1,5,10.0,12.976200299999999,77.54224853999999,0
886014584dfffff,8,3,0,1,4,8.0,12.978480425,77.5430101,0
886014584dfffff,8,6,1,1,6,12.0,12.978468766666666,77.54324243333333,0
886014584dfffff,9,1,0,1,8,20.0,12.976950774999999,77.5426118,1
886014584dfffff,9,4,0,1,1,2.0,12.9784094,77.5435094,0
886014584dfffff,9,5,1,1,1,2.0,12.9783534,77.5435452,0
886014584dfffff,9,6,1,1,1,6.0,12.9787914,77.5436464,0
886014584dfffff,10,1,0,1,13,26.0,12.978763507692308,77.54216013846154,1
886014584dfffff,10,2,0,1,17,34.0,12.978727588235294,77.54155811764706,1
886014584dfffff,10,3,0,1,5,10.0,12.97781074,77.54163335999999,0
886014584dfffff,10,4,0,1,1,2.0,12.9783934,77.5434649,0
886014584dfffff,10,5,1,1,2,4.0,12.9743993,77.5409531,0
886014584dfffff,10,6,1,1,12,24.0,12.978354753364892,77.54341873465663,1
886014584dfffff,11,0,0,1,1,2.0,12.9792902,77.5426575,0
886014584dfffff,11,1,0,1,2,4.0,12.97836135,77.5436468,0
886014584dfffff,11,2,0,1,9,18.0,12.978920792013662,77.54129955660949,0
886014584dfffff,11,3,0,1,4,8.0,12.979068,77.54138435,0
886014584dfffff,11,5,1,1,2,4.0,12.9783937,77.54342325,0
886014584dfffff,11,6,1,1,8,16.0,12.9788316125,77.54203527499999,0
886014584dfffff,12,2,0,1,1,2.0,12.9783846,77.5436658,0
886014584dfffff,12,4,0,1,1,2.0,12.9783729,77.5435998,0
886014584dfffff,12,5,1,1,1,2.0,12.9785791,77.5420794,0
886014584dfffff,12,6,1,1,4,8.0,12.978758175,77.5419063,0
8860145851fffff,1,0,0,0,4,8.0,12.974090075,77.509124125,0
8860145851fffff,2,4,0,0,3,6.0,12.972526233333333,77.5073542,0
8860145851fffff,2,5,1,0,2,4.0,12.9716956,77.50766569999999,0
8860145851fffff,2,6,1,0,6,12.0,12.973014316666665,77.51037321666666,0
8860145851fffff,3,3,0,0,5,10.0,12.972787019999998,77.50824,0
8860145851fffff,3,4,0,0,3,6.0,12.974264466666668,77.5091079,0
8860145851fffff,3,6,1,0,8,16.0,12.9738748375,77.5109408375,0
8860145851fffff,4,2,0,0,1,2.0,12.974106,77.5089754,0
8860145851fffff,4,3,0,0,1,2.0,12.9739367,77.5090033,0
8860145851fffff,4,4,0,0,4,8.0,12.971958925,77.50898815,0
8860145851fffff,4,6,1,0,1,2.0,12.9716385,77.5076561,0
8860145851fffff,5,2,0,0,2,26.0,12.971511199999998,77.50739215,1
8860145851fffff,5,3,0,0,3,6.0,12.972936666666667,77.50849223333334,0
8860145851fffff,5,5,1,0,4,9.0,12.971940475,77.507963,0
8860145851fffff,6,6,1,0,1,2.0,12.9725852,77.5117729,0
8860145851fffff,7,2,0,0,1,2.0,12.9742819,77.5092084,0
8860145851fffff,7,3,0,0,2,4.0,12.9745523,77.5093268,0
8860145851fffff,7,4,0,0,2,4.0,12.972358750000001,77.50813445,0
8860145851fffff,7,5,1,0,8,16.0,12.974568099999999,77.5103616125,0
8860145851fffff,7,6,1,0,1,6.0,12.9721361,77.5076763,0
8860145851fffff,8,1,0,1,2,4.0,12.9735324,77.50871735000001,0
8860145851fffff,8,4,0,1,9,36.0,12.972012166666666,77.50781443333332,1
8860145851fffff,8,6,1,1,3,6.0,12.971506333333332,77.5075308,0
8860145851fffff,9,0,0,1,1,2.0,12.9719783,77.5078633,0
8860145851fffff,9,1,0,1,7,14.0,12.972598557142858,77.50818094285715,0
8860145851fffff,9,4,0,1,4,24.0,12.97113825,77.5073249,1
8860145851fffff,9,5,1,1,1,2.0,12.971685,77.5076865,0
8860145851fffff,10,3,0,1,2,4.0,12.9714883,77.50752,0
8860145851fffff,10,4,0,1,1,6.0,12.9716665,77.5078015,0
8860145851fffff,10,6,1,1,3,9.0,12.9722567,77.5080389,0
8860145851fffff,11,1,0,1,1,2.0,12.972757,77.511751,0
8860145851fffff,11,2,0,1,5,46.0,12.971668059999999,77.50756556,1
8860145851fffff,11,3,0,1,2,4.0,12.9722161,77.5097511,0
8860145851fffff,11,4,0,1,2,4.0,12.97284715,77.50831115,0
8860145851fffff,11,5,1,1,2,4.0,12.9728465,77.5084046,0
8860145851fffff,12,2,0,1,1,19.0,12.9720385,77.5076331,1
8860145851fffff,12,4,0,1,1,2.0,12.9720433,77.5127133,0
8860145851fffff,12,5,1,1,3,6.0,12.971787400000002,77.50893473333333,0
8860145851fffff,13,2,0,0,1,6.0,12.9716894,77.5077611,0
8860145851fffff,13,5,1,0,2,4.0,12.9742618,77.51087265,0
8860145853fffff,3,3,0,0,1,2.0,12.9685292,77.500935,0
8860145853fffff,4,1,0,0,1,2.0,12.9686517,77.4996883,0
8860145853fffff,11,0,0,1,4,8.0,12.969803925,77.4977737,0
8860145853fffff,11,6,1,1,2,4.0,12.9678097,77.5025777,0
8860145853fffff,12,0,0,1,2,4.0,12.9696124,77.4990755,0
8860145855fffff,1,5,1,0,1,6.0,12.979741,77.5105434,0
8860145855fffff,2,6,1,0,1,10.0,12.9800438,77.5106539,0
8860145855fffff,3,6,1,0,1,2.0,12.9747857,77.5129743,0
8860145855fffff,4,6,1,0,1,6.0,12.9801784,77.5107223,0
8860145855fffff,6,3,0,0,1,2.0,12.9798198,77.5105547,0
8860145855fffff,6,5,1,0,2,12.0,12.979832049999999,77.5106221,0
8860145855fffff,7,5,1,0,1,6.0,12.9795985,77.5107699,0
8860145855fffff,7,6,1,0,1,2.0,12.9773447,77.5160954,0
8860145855fffff,9,4,0,1,1,2.0,12.9747624,77.5132679,0
8860145855fffff,10,0,0,1,1,15.0,12.9797947,77.5107671,0
8860145855fffff,10,2,0,1,1,6.0,12.9745018,77.513911,0
8860145855fffff,10,5,1,1,8,44.0,12.979106775,77.5122525625,1
8860145855fffff,13,5,1,0,1,2.0,12.9747705,77.5130092,0
8860145855fffff,14,5,1,0,1,2.0,12.9745305,77.5138224,0
8860145857fffff,7,2,0,0,2,4.0,12.9782152,77.5103704,0
8860145857fffff,7,5,1,0,1,2.0,12.9767067,77.5100283,0
8860145857fffff,9,3,0,1,1,2.0,12.9797798,77.5103985,0
8860145859fffff,0,1,0,0,4,24.0,12.960265075,77.514684875,1
8860145859fffff,2,0,0,0,2,4.0,12.961077,77.5114817,0
8860145859fffff,3,1,0,0,1,2.0,12.9609827,77.5115675,0
8860145859fffff,3,4,0,0,6,12.0,12.96075035,77.51174378333333,0
8860145859fffff,3,5,1,0,2,4.0,12.9610046,77.51222725,0
8860145859fffff,3,6,1,0,5,10.0,12.96090446,77.51160136,0
8860145859fffff,4,3,0,0,1,2.0,12.9608465,77.511479,0
8860145859fffff,4,5,1,0,3,6.0,12.960947233333334,77.51188986666666,0
8860145859fffff,4,6,1,0,1,2.0,12.9610994,77.5117537,0
8860145859fffff,5,0,0,0,4,8.0,12.961411475,77.5115771,0
8860145859fffff,5,5,1,0,1,2.0,12.9610297,77.5116254,0
8860145859fffff,5,6,1,0,2,4.0,12.961017949999999,77.51136575,0
8860145859fffff,6,0,0,0,2,4.0,12.9626372,77.51117215,0
8860145859fffff,6,2,0,0,1,2.0,12.9598156,77.5157395,0
8860145859fffff,6,3,0,0,4,8.0,12.960967199999999,77.51163775,0
8860145859fffff,6,5,1,0,2,4.0,12.9606913,77.5126017,0
8860145859fffff,6,6,1,0,5,10.0,12.96089972,77.5116476,0
8860145859fffff,7,0,0,0,7,14.0,12.9609181,77.51153547142857,0
8860145859fffff,7,1,0,0,1,2.0,12.9610096,77.5119119,0
8860145859fffff,7,6,1,0,3,6.0,12.961009866666666,77.5115167,0
8860145859fffff,8,1,0,1,5,10.0,12.960950400000002,77.51151660000001,0
8860145859fffff,8,6,1,1,2,4.0,12.96096035,77.5115679,0
8860145859fffff,9,6,1,1,1,2.0,12.9609341,77.5120542,0
8860145859fffff,10,0,0,1,1,2.0,12.9612791,77.510828,0
8860145859fffff,10,1,0,1,5,10.0,12.9608441,77.51183686,0
8860145859fffff,10,2,0,1,3,6.0,12.961074633333332,77.51141186666666,0
8860145859fffff,10,3,0,1,13,51.0,12.960943146153845,77.51169984615385,1
8860145859fffff,10,4,0,1,2,4.0,12.96103515,77.51190629999999,0
8860145859fffff,10,5,1,1,9,22.0,12.960996688888889,77.5116879,1
8860145859fffff,10,6,1,1,3,6.0,12.9609267,77.5117278,0
8860145859fffff,11,0,0,1,4,24.0,12.9610757,77.5116452,1
8860145859fffff,11,1,0,1,6,12.0,12.960921266666666,77.51180341666667,0
8860145859fffff,11,3,0,1,24,57.0,12.960948045833334,77.5117721125,1
8860145859fffff,11,4,0,1,12,24.0,12.960904,77.51183460833333,1
8860145859fffff,11,5,1,1,12,24.0,12.961153658333332,77.51200110833334,1
8860145859fffff,11,6,1,1,7,14.0,12.960949457142858,77.51198444285714,0
8860145859fffff,12,0,0,1,13,26.0,12.961011053846153,77.51159406153846,1
8860145859fffff,12,1,0,1,11,22.0,12.960776472727273,77.51184616363638,1
8860145859fffff,12,2,0,1,10,20.0,12.96096325,77.51167412999999,1
8860145859fffff,12,3,0,1,6,12.0,12.960874066666667,77.51207841666667,0
8860145859fffff,12,4,0,1,9,23.0,12.96094301111111,77.5116721888889,1
8860145859fffff,12,5,1,1,8,16.0,12.9609883625,77.511951025,0
8860145859fffff,12,6,1,1,20,40.0,12.960915875000001,77.511681645,1
8860145859fffff,13,0,0,0,7,14.0,12.9608858,77.51196252857143,0
8860145859fffff,13,1,0,0,12,28.0,12.96100755,77.511643,1
8860145859fffff,13,3,0,0,5,10.0,12.96104542,77.51161536,0
8860145859fffff,13,4,0,0,5,10.0,12.96095874,77.51160476,0
8860145859fffff,13,5,1,0,5,10.0,12.96096278,77.5120536,0
8860145859fffff,13,6,1,0,8,34.0,12.9609695,77.51196745,1
8860145859fffff,14,3,0,0,1,2.0,12.961034,77.5106249,0
8860145859fffff,14,4,0,0,1,2.0,12.9608321,77.5122292,0
8860145859fffff,14,5,1,0,1,2.0,12.9608883,77.5121879,0
8860145859fffff,14,6,1,0,1,2.0,12.9608281,77.5123055,0
8860145859fffff,15,4,0,0,1,6.0,12.9603542,77.5132428,0
886014585bfffff,2,1,0,0,1,2.0,12.9603721,77.5047881,0
886014585bfffff,2,5,1,0,1,3.0,12.9665282,77.5051921,0
886014585bfffff,2,6,1,0,1,2.0,12.9604234,77.5050934,0
886014585bfffff,3,0,0,0,1,2.0,12.9653012,77.5046415,0
886014585bfffff,4,1,0,0,1,2.0,12.9665402,77.505145,0
886014585bfffff,4,3,0,0,5,22.0,12.96043198,77.50508072,1
886014585bfffff,4,6,1,0,1,2.0,12.9605516,77.5043276,0
886014585bfffff,7,5,1,0,3,6.0,12.960287799999998,77.5048453,0
886014585bfffff,9,5,1,1,1,2.0,12.9643937,77.5048689,0
886014585bfffff,11,0,0,1,2,4.0,12.96265695,77.50692565,0
886014585bfffff,11,1,0,1,1,2.0,12.9603666,77.5055154,0
886014585bfffff,11,5,1,1,2,4.0,12.9607846,77.50735295000001,0
886014585bfffff,12,2,0,1,1,2.0,12.9671258,77.5037723,0
886014585bfffff,12,3,0,1,1,2.0,12.9607373,77.507704,0
886014585bfffff,13,5,1,0,1,2.0,12.9658885,77.5050041,0
886014585bfffff,14,5,1,0,2,4.0,12.9668174,77.5051765,0
8860145861fffff,2,3,0,0,1,2.0,13.0003467,77.5340133,0
8860145861fffff,3,5,1,0,1,2.0,13.0002255,77.5337739,0
8860145861fffff,10,6,1,1,2,4.0,13.000568322794052,77.53462822372714,0
8860145861fffff,11,6,1,1,1,2.0,13.0008715,77.5357345,0
8860145861fffff,12,1,0,1,2,4.0,13.000275049999999,77.53302215,0
8860145863fffff,2,2,0,0,4,24.0,13.00469715,77.5272751,1
8860145863fffff,2,3,0,0,1,6.0,13.0059229,77.5274923,0
8860145863fffff,2,4,0,0,4,20.0,13.003021175,77.526801975,1
8860145863fffff,3,1,0,0,4,12.0,13.0042051,77.52787757499999,0
8860145863fffff,3,2,0,0,2,12.0,13.005714099999999,77.52782345,0
8860145863fffff,4,5,1,0,1,6.0,13.0027453,77.5262221,0
8860145863fffff,5,1,0,0,2,4.0,13.0021731,77.5253143,0
8860145863fffff,5,3,0,0,5,10.0,13.00494842,77.52659100000001,0
8860145863fffff,6,0,0,0,1,6.0,13.0024867,77.5255433,0
8860145863fffff,6,1,0,0,1,6.0,13.003135,77.525935,0
8860145863fffff,7,3,0,0,1,6.0,13.0009835,77.525432,0
8860145863fffff,7,6,1,0,3,10.0,13.0014631,77.525575,0
8860145863fffff,10,0,0,1,2,12.0,12.9987313,77.52430749999999,0
8860145863fffff,10,1,0,1,4,17.0,13.00254635,77.5255002,0
8860145863fffff,10,3,0,1,4,20.0,13.001739225,77.52536897499999,1
8860145863fffff,10,4,0,1,1,6.0,13.0029932,77.526305,0
8860145863fffff,10,6,1,1,2,12.0,13.00056915,77.52550415,0
8860145863fffff,11,1,0,1,6,32.0,13.00211315,77.52531598333333,1
8860145863fffff,11,3,0,1,1,6.0,13.0019517,77.525695,0
8860145863fffff,11,4,0,1,2,12.0,13.00280185,77.52627115,0
8860145863fffff,11,5,1,1,9,38.0,13.001822933333333,77.5267912111111,1
8860145863fffff,11,6,1,1,9,54.0,13.002400277777777,77.52593307777778,1
8860145863fffff,12,2,0,1,5,30.0,13.00277184,77.52614872000001,1
8860145863fffff,12,3,0,1,3,18.0,13.004897433333333,77.52727943333333,0
8860145863fffff,12,5,1,1,1,2.0,13.005935,77.5276117,0
8860145863fffff,13,1,0,0,4,24.0,13.005641575,77.527959425,1
8860145865fffff,1,1,0,0,7,14.0,13.008376185714285,77.54280168571428,0
8860145865fffff,1,4,0,0,1,2.0,13.0090834,77.5431437,0
8860145865fffff,2,3,0,0,2,4.0,13.0085392,77.5437075,0
8860145865fffff,2,4,0,0,4,12.0,13.0100495,77.54331225,0
8860145865fffff,2,5,1,0,2,4.0,13.0071613,77.54264219999999,0
8860145865fffff,3,1,0,0,2,4.0,13.0084477,77.5429927,0
8860145865fffff,3,2,0,0,9,22.0,13.009003933333334,77.54318563333334,1
